src_ip,dst_ip,src_port,dst_port,protocol,DFT_Real_0,DFT_Real_1,DFT_Real_2,DFT_Real_3,DFT_Real_4,DFT_Imag_0,DFT_Imag_1,DFT_Imag_2,DFT_Imag_3,DFT_Imag_4,DFT_Real_5,DFT_Real_6,DFT_Real_7,DFT_Real_8,DFT_Real_9,DFT_Imag_5,DFT_Imag_6,DFT_Imag_7,DFT_Imag_8,DFT_Imag_9,DFT_Real_10,DFT_Real_11,DFT_Real_12,DFT_Real_13,DFT_Real_14,DFT_Imag_10,DFT_Imag_11,DFT_Imag_12,DFT_Imag_13,DFT_Imag_14,DFT_Real_15,DFT_Real_16,DFT_Real_17,DFT_Real_18,DFT_Real_19,DFT_Imag_15,DFT_Imag_16,DFT_Imag_17,DFT_Imag_18,DFT_Imag_19,DFT_Real_20,DFT_Real_21,DFT_Real_22,DFT_Real_23,DFT_Real_24,DFT_Imag_20,DFT_Imag_21,DFT_Imag_22,DFT_Imag_23,DFT_Imag_24
192.168.10.32,20.42.72.131,26774.0,443.0,6.0,0.025483349959055553,0.006945374696630929,-0.004886339108149204,0.00021282831827800787,-0.011708666880925502,0.0,0.0036759939193827364,-0.0072069089889628835,0.008772631486256918,0.0213439107439014,0.025516092777252163,0.007881223998125148,-0.00866816441218058,0.008772631486256918,0.024322330951690677,0.0,-0.00030555463907119265,0.0005998831923314093,-0.0002455711364746162,-0.0005603085209694669,0.017860849698384564,4.292789731200183e-05,-0.0076421896616617815,-0.0002455711364746162,-0.008818785349527982,0.0,-0.00037760853930861283,0.014436427159738635,-0.0011173884073893189,-0.01415396724448759,0.017840425173441532,-0.0001693157775119589,0.008671005566914879,-0.0011173884073893189,-0.007838090260823577,0.0,-0.0003382702739116778,0.01385423212486812,0.0002659956614176495,0.014731963922917955,0.017818907896677613,-0.00033440140984052183,0.016322861115137737,0.0002659956614176495,0.016688058773676552,0.0,-0.00019753412341469564,-0.0005635605265727011,0.0011389056841532353,-0.0005593621701325503
192.168.10.23,34.117.65.55,58280.0,443.0,6.0,0.006709019343058208,-0.0011191254913423205,-0.0005749563376108792,0.0015819668769836497,-0.0010413428147633792,0.0,0.0016605944570900575,-0.001464211221254756,0.004667182763417558,0.0009672221744643551,0.0068086783091226575,-5.2586680653457216e-05,-0.0015056927998860702,0.004667182763417558,0.0013084808985392206,0.0,0.0019478502478625535,-0.0003204860125161993,-0.0016816258430480996,0.0003319110480745967,0.005245586236317892,-0.00042529372091832036,-0.0018119414647420247,-0.0016816258430480996,0.0004147489865620916,0.0,0.0024947271741458986,0.0024974026522415595,-0.0031040906906127917,5.454422096405097e-05,0.007017910480499207,0.0024139262398917495,0.0021430055300394706,-0.0031040906906127917,-0.001046299934387204,0.0,0.0014869818466902156,0.0012830108455536846,-9.069840113321668e-05,-0.0019213330882427223,0.09021449089050287,0.07488436451301114,0.043780912955602005,-9.069840113321679e-05,-0.04273906350135803,0.0,-0.04151748927074768,-0.07326474394974583,-0.08009248971939087,-0.07018356327577926
192.168.10.23,34.117.65.55,58282.0,443.0,6.0,0.01941325267155961,0.005807482701810963,-0.007459908723831178,-0.011476000150044761,-0.0072677234808603795,0.0,-0.009981728607799542,-0.01243482631414661,0.00428428252538045,0.012727231516374699,0.01954950888951615,0.00015656459408116673,-0.014430701732635498,0.00428428252538045,0.01458783944447835,0.0,-0.011616300007920032,0.00012505596150369342,0.011339743932088218,-0.00018758394225554774,0.01990133523941036,-0.005367870531423389,-0.0069311360518137565,0.01133974393208822,-0.007632285356521617,0.0,-0.010314206376827811,0.012255191718921166,-0.004636108875274658,-0.012844338130848287,0.03201216459274288,0.0006824704480317943,0.01320315400759379,-0.004636108875274658,-0.013362795114517205,0.0,-0.012303844153162902,0.0016418498765332437,-0.023450573285420745,0.0025436361922196037,0.03189450502395626,-0.005662781506821313,0.007964630921681717,-0.023450573285420745,0.00894308090209961,0.0,-0.010937847040466294,-0.010511445666820385,0.004753768444061283,0.010402598114196223
192.168.10.135,35.159.42.141,47434.0,443.0,6.0,0.003346165021260563,0.00048218541350658595,-0.0006894071896870937,0.00117331743240356,-0.0005310575167337987,0.0,0.0024580741538188025,8.038820200126741e-05,0.0005916555722554444,0.0020618747907141257,0.0033530791600545084,0.001652609714181257,-0.00027162830034892146,0.0005916555722554442,0.002047707637151082,0.0,0.0018842048854427554,0.000631250420980446,-0.0011802315711975052,-0.0005770159148357618,0.002065241336822492,0.0012580041668699068,-0.0002330541610717814,-0.0011802315711975052,-0.0008796453475952206,0.0,0.0014493833512535543,0.0016661624898525584,0.0006961822509765723,-0.00036955860500498424,0.00204501549402871,0.0017966391485304289,0.0013162990411122657,0.0006961822509765723,0.0001298884550730458,0.0,0.0006363136399697392,0.0010524281625444777,0.0012004574139912868,0.0009640906135131114,0.0012877384821573733,0.0012182708340633167,0.0011909405390421604,0.0012004574139912868,0.001148621241251625,0.0,3.138270865879342e-05,4.208680267446722e-05,6.109476089476471e-05,6.12891214744206e-05
192.168.10.32,52.184.214.53,26775.0,443.0,6.0,0.026427487532297737,-0.0015531511867550559,-0.004107286532719932,0.01710073153177898,-0.01307599743207296,0.0,0.003930185761145533,0.0077885878324677965,0.007897078990936288,0.007576570832240986,0.026430825392405162,0.0006229151685722422,0.004693140586217233,0.007897078990936288,0.01309783260027567,0.0,0.004178547374067729,0.00744841772254376,-0.017104069391886405,0.007532969868227468,0.017921924591064425,-0.004740190204822749,0.0045426388581593785,-0.017104069391886405,0.004229277372360235,0.0,0.007561720993243656,0.007028754142318805,0.0006118218104044454,-0.007740616448225612,0.017894407113393126,-0.00034809547423625116,0.008344640334447226,0.0006118218104044454,-0.00880445043245952,0.0,0.008932496317726126,-0.0003958327455135362,0.017131586869557704,0.00023147741470956205,0.026272237300872782,0.01142020240618161,0.008018434047698978,0.017131586869557708,0.00041377544403075706,0.0,0.003720901373740081,-0.014680000658781871,-0.008989651997884103,0.00025372526256652045
192.168.10.23,142.251.36.106,48900.0,443.0,6.0,0.004459579785664836,-0.00013807221017925948,0.0009062091509501226,-0.0014804402987162288,0.0020157297452290815,0.0,-0.00030936994059620697,0.0013603018993614123,0.002698838710784909,0.001327609779540694,0.004462659358978232,-0.0002715920231477897,0.001632700363794965,0.002698838710784909,0.0001403391361236607,0.0,-0.00020042590929066594,-0.00010731618490624392,0.0014773607254028338,-0.0024121450450248828,0.002894421418507857,-0.0016935524417824623,-6.07073307037401e-05,0.0014773607254028338,-0.0013750294844309505,0.0,0.0007463410527867699,-0.00010948418864172388,-0.0011306007703145346,0.002442669161110121,0.002879500389099089,-0.0011064109013500015,-0.00013263026873271453,-0.0011306007703145346,0.002810388803482048,0.0,0.0015005870471961804,1.07539867831277e-05,-0.0014624396959940658,-1.760212556663049e-05,0.002782762050628631,-0.00029166428263036433,-0.00010537107785543577,-0.0014624396959940658,-0.0013720691204071004,0.0,0.0019011211233720007,0.000204016034060166,0.0012273391087849932,-0.0023412891769081763
192.168.10.32,52.179.216.235,26776.0,443.0,6.0,0.02639015515645342,-0.0016286790973336553,-0.003985981146494545,0.01694077253341676,-0.013034085432688388,0.0,0.003968105683878124,0.00775512142559869,0.007736265659332281,0.007780380389754917,0.026390910148620578,0.0005742292114318201,0.004723519086837762,0.007736265659332281,0.013254672288894646,0.0,0.00425044237972313,0.0073288678022730295,-0.01694152752558391,0.007397005062530956,0.017919321854909236,-0.0047140923982002605,0.004472951094309483,-0.01694152752558391,0.004014452298482255,0.0,0.007629670619301974,0.006910357049431226,0.0007353226343790603,-0.007840774779528988,0.01789174477259316,-0.0002915709168255209,0.008207231760025023,0.0007353226343790603,-0.008783747752507525,0.0,0.008978323319081424,-0.0003946282989938284,0.016969104607899986,0.00046765217084600633,0.026323914527893046,0.011539127055677606,0.007977942625681557,0.016969104607899986,0.0005807876586914028,0.0,0.0037051566584775535,-0.014607458565537568,-0.009167492389678943,7.064939157046886e-05
192.168.10.32,40.70.229.150,26777.0,443.0,6.0,0.02627408504486079,-0.001576942231858253,-0.0039516786734263105,0.01687083641688029,-0.012997299432754511,0.0,0.004002502521775814,0.007702796827506687,0.007778426011403405,0.007798670770475658,0.026277005672454785,0.0006381085654895204,0.004696438709894811,0.007778426011403405,0.01325103640556334,0.0,0.004253279664701264,0.007271123194842327,-0.01687375704447428,0.00735412676642926,0.017800072828928593,-0.004661981128231341,0.004406730333964031,-0.01687375704447428,0.0039818088213602765,0.0,0.007602860378049392,0.006909565556003984,0.0006985068321227915,-0.007811558348236575,0.017775833606719936,-0.0002569556821879589,0.008175104856491084,0.0006985068321227916,-0.00874379277229309,0.0,0.008927380404036933,-0.00034056585663766806,0.016897996266682945,0.00047842336400798875,0.026077171166737845,0.01143032926596237,0.007943282524744667,0.01689799626668294,0.0006355543931325184,0.0,0.0037091472802283964,-0.01443930062500709,-0.008999844392140698,0.00014396577186314954
192.168.10.32,52.184.214.53,26778.0,443.0,6.0,0.025890251000722207,-0.0012357414043194337,-0.004156688849131259,0.016901493072509773,-0.012832383314768471,0.0,0.004148618019566033,0.00738755876054065,0.00813740491867067,0.0074388337695226354,0.025893827279408733,0.0010072227093276703,0.004321257273356113,0.00813740491867067,0.012856622536977131,0.0,0.004208891158358529,0.007290480371051956,-0.016905069351196296,0.0073906559087341984,0.017429153124491337,-0.004353896820190426,0.004242032766342152,-0.016905069351196296,0.004204521576563515,0.0,0.007373732387697063,0.007233544463427348,0.00032726923624672784,-0.007498866825340792,0.01740707953770952,-0.00010283534479835694,0.008374412854512528,0.00032726923624672784,-0.008585433165232342,0.0,0.00857382477193986,-3.78196207189152e-05,0.01692714293797811,0.00012732720351228504,0.02623093128204343,0.011839534134788417,0.008566379547119144,0.01692714293797811,-8.940696716313219e-06,0.0,0.0030646418603284663,-0.01491304385396706,-0.009151120980580636,-0.0002701401479922878
192.168.10.32,51.104.136.2,26779.0,443.0,6.0,0.008938928445180239,0.0008140592548239019,-0.0030585428078969256,0.0031638145446777274,-0.00016767779986063348,0.0,0.0008409224341515611,0.00028240829611449,0.005398253599802649,0.0044989002595604574,0.009927173455556213,0.0019813024960879198,-0.0007905761400858486,0.005398253599802649,0.003485878308614091,0.0,-0.00017289194201243878,0.0019341346341093604,-0.004152059555053702,-0.0029600821795990476,0.007155001163482647,-0.0007713593054156061,-0.00010636448860168102,-0.004152059555053702,-0.0029203593730926488,0.0,0.00024570608410042513,0.004052497966597913,-0.0026260813077290833,0.0008619535486416325,0.007132252057393375,-0.0005648650156719192,0.0034450093905130964,-0.002626081307729084,0.0022180279095967608,0.0,0.0006098419164478025,0.0021380646362752502,0.004174808661142975,0.0021178299347441127,0.00969207286834715,0.0020326033563649766,0.004854033390680938,0.004174808661142975,-0.0005548298358917265,0.0,-0.0004693393057045436,-0.004131303181744715,6.626049677530905e-05,-0.0051966533348077985
192.168.10.32,51.104.136.2,26780.0,443.0,6.0,0.00884066025416053,0.0009239954207362501,-0.0029177467028299914,0.0030637582143147784,-0.0002016027768452916,0.0,0.0009616327640168641,0.00018145847138385996,0.005524456501007075,0.004703226008439984,0.00892941157023108,0.0013578807836829138,-0.001257350047429406,0.005524456501007075,0.004129538933436081,0.0,0.0003264250343466508,0.00254071110781459,-0.003152509530385328,-0.0022538807723348825,0.006097237269083624,-0.001113563121585685,0.00015555818875630725,-0.003152509530385329,-0.002600600322087612,0.0,0.001019839130907679,0.004811987529169865,-0.0026922821998596196,3.3896566340348308e-06,0.006076236565907766,-0.0004726415290044926,0.00423458218574524,-0.0026922821998596196,0.0013137360413869154,0.0,0.0014504885075202645,0.0022894635638029052,0.003173510233561187,0.002268678258148477,0.008679072062174449,0.0025700463443975464,0.005401442448298132,0.003173510233561186,6.447235743212848e-06,0.0,0.00019106291177883004,-0.004776645627005785,8.944670359293594e-05,-0.004526189576421337
192.168.10.32,13.89.179.9,26781.0,443.0,6.0,0.03302441040674841,0.00911706960317861,-0.006183435519536325,0.00020148356755575765,-0.015414049228032429,0.0,0.004921489918449803,-0.00935364564018007,0.011256217956542957,0.02782194031827185,0.03306233882904048,0.010389205820878883,-0.011173248291015628,0.011256217956542957,0.031782567501068115,0.0,-0.0003153637188888035,0.0006453424452610579,-0.00023941198984782431,-0.0005948589297063197,0.022775014241536412,-6.945012317291895e-05,-0.010171403487523399,-0.00023941198984782431,-0.011262784401575722,0.0,-0.00032405360867704684,0.01890807251519592,-0.0009688933690388908,-0.018317996958810742,0.022741913795471153,-0.00025083820247134045,0.011272619167963658,-0.0009688933690388908,-0.010215908288955702,0.0,-0.00022936337268325517,0.018291395897103973,0.0002725124359130831,0.018941521715686173,0.022683322429656944,-0.0003826555531589647,0.02144782741864522,0.00027251243591308317,0.021541088819503788,0.0,-4.391972329860219e-05,-0.0005659350068544153,0.0010274847348530993,-0.0005727831456378988
192.168.10.135,35.159.42.141,47786.0,443.0,6.0,0.0035813252131143888,0.0004774746742043247,-0.0008715291817982921,0.001169939835866292,-0.00035529335339863557,0.0,0.002676241387314321,6.182251921886627e-05,0.000403066476186123,0.0020843291151172966,0.003584325313568083,0.0017542240543886086,-0.0003807246685028088,0.00040306647618612286,0.001981228590011589,0.0,0.0020774556407445015,0.0007830795079794159,-0.0011729399363199868,-0.0007370696509264725,0.0022889971733092915,0.0014361433397015546,-0.00015985965728760714,-0.0011729399363199868,-0.0009812712669372524,0.0,0.0015696814030551078,0.0018430440644615156,0.0008922616640726687,-0.00022547238848985815,0.0022671818733215046,0.002009684713204323,0.0015052855014801,0.0008922616640726687,0.0003062784671783483,0.0,0.00065221995103684,0.0010788571604627016,0.0011947552363077737,0.0009814346433969323,0.0013170043627420847,0.001243670128484173,0.0012118717034657839,0.0011947552363077737,0.0011718968550364008,0.0,3.508544514049458e-05,5.869095826762088e-05,5.79158465067513e-05,6.691560735936056e-05
192.168.10.23,142.251.36.106,48902.0,443.0,6.0,0.004645168781280495,-0.00027863233259644546,0.0009611348311106481,-0.0015666087468465288,0.0021325647830963143,0.0,6.614854872741705e-05,0.0013148598528106097,0.0023737549781799325,0.001304432787225687,0.004648327827453591,-0.0002054925897428993,0.0016208489735921277,0.002373754978179933,6.181001663208151e-05,0.0,0.00019502296683309085,-0.00017767306803621137,0.001563449700673433,-0.0025018074852279325,0.0030909180641174095,-0.0014292067387413026,-0.0001221497853597068,0.001563449700673433,-0.001418828964233401,0.0,0.0010503460201384076,-0.00014377650169577745,-0.0008163452148437514,0.0025461311171532885,0.0030690828959146926,-0.0007314661433001329,-0.0001965065797170117,-0.0008163452148437514,0.00292534629503886,0.0,0.0016351472896757523,5.2806376699893184e-05,-0.0015416145324707157,-2.541382156589711e-05,0.00276748339335122,-7.708744825698476e-05,-0.00020332137743632388,-0.0015416145324707157,-0.0013338824113210052,0.0,0.0019326119147202764,0.0004577757093843878,0.0011179447174072237,-0.0022595244645986744
192.168.10.32,52.179.216.235,26782.0,443.0,6.0,0.026337822278340625,-0.0016005006074107432,-0.003956099351247139,0.016874353090922042,-0.013005654017130526,0.0,0.003978798690750924,0.007738637714657506,0.00774804751078288,0.0077968296879384,0.026341239611307743,0.0006062846577480502,0.004725515842437742,0.00774804751078288,0.013253370920817052,0.0,0.004244282379956378,0.007292441898241195,-0.016877770423889164,0.007361852430534253,0.017866075038909877,-0.004692508715437675,0.0044406155745188285,-0.016877770423889164,0.003986448049545283,0.0,0.007610096319201806,0.006893512004534119,0.0007271170616149838,-0.007818974297522222,0.017837921778360976,-0.0002831650342827172,0.008176187674204496,0.0007271170616149837,-0.00875057776769002,0.0,0.008950867725668502,-0.0003745484548723643,0.016905923684438065,0.00048150330582268194,0.02611917257308958,0.011401979313026967,0.007904350757598872,0.016905923684438065,0.0006516575813293398,0.0,0.0037526359561202245,-0.014439834022751523,-0.009008367856343584,0.00016569742835450155
192.168.10.32,52.184.214.53,26783.0,443.0,6.0,0.026856601238250684,-0.0018523411354287522,-0.003662149111429847,0.016826510429382324,-0.01330220699310302,0.0,0.00365013405727321,0.008032970031317132,0.00727190574010214,0.007923812763873616,0.026872018973032583,0.00023424469887033117,0.005133390426635739,0.00727190574010214,0.013505617777506496,0.0,0.004079570521140791,0.007174647028613487,-0.016841928164164223,0.007544790650499478,0.01840766270955399,-0.005087700430360452,0.004547943671544392,-0.016841928164164223,0.004013349612553917,0.0,0.0076480674901421766,0.006472024548150745,0.0011924505233764518,-0.008138255863518705,0.018385748068491563,-0.0006010227103409626,0.00786795218785603,0.0011924505233764518,-0.009043653806050609,0.0,0.009178228272032454,-0.0006836438445878637,0.016863842805226646,0.0006124438488941055,0.026637097199757837,0.011214491163780831,0.007467597723007203,0.016863842805226646,0.0009265442689259812,0.0,0.0041234156348500025,-0.014301546355909862,-0.009443799654642725,0.0003799340514533497
192.168.10.32,52.184.214.53,26784.0,443.0,6.0,0.026547253131866413,-0.00158318512439769,-0.003934204578399655,0.016981422901153564,-0.013153612613677968,0.0,0.0037952748273926383,0.007746690299960728,0.007565140724182131,0.007658043036109998,0.02655466397603349,0.000532976856386465,0.004745433727900191,0.007565140724182131,0.013205160697301217,0.0,0.0040746915549809345,0.00727404827924734,-0.01698883374532064,0.007555923177617376,0.018102010091145794,-0.004821295718959651,0.004445900519688928,-0.01698883374532064,0.004167368014653524,0.0,0.007488624913450018,0.00684757097299658,0.0008875131607055597,-0.007893753220017407,0.01808100938796993,-0.0004492392574988447,0.008142620325088494,0.0008875131607055597,-0.008909374475479116,0.0,0.008906487625528517,-0.0004082901638031225,0.017009834448496505,0.0003560171848476682,0.026365995407104444,0.0112391995659624,0.007860213518142692,0.017009834448496505,0.0006205141544342006,0.0,0.0037953711613816065,-0.0144308694993691,-0.009172499179840076,0.0003627276726003398
192.168.10.135,3.127.6.122,53764.0,443.0,6.0,0.0034458239873250036,0.0005150117818429003,-0.0006490548451741508,0.0011876424153645917,-0.0005960265795389686,0.0,0.0025110664055239935,8.496509877617513e-05,0.0006608168284098319,0.0021545827599741465,0.0034557382265726364,0.0017101324721338848,-0.0002459883689880369,0.000660816828409832,0.0021589795748392683,0.0,0.0019121842872281886,0.0005959945507106307,-0.001197556654612225,-0.0005697032038232274,0.002106169859568237,0.0012683498183490315,-0.0002816319465637194,-0.001197556654612225,-0.0008980830510457332,0.0,0.0014757181168923085,0.0016797899419041464,0.000688751538594568,-0.0004161190661812287,0.0020864208539326636,0.0018191790814419053,0.0013040502866109305,0.0006887515385945681,9.854634602865118e-05,0.0,0.0006537089716969441,0.0011008985317734043,0.0012173056602477984,0.0010029254105843447,0.0013391574223835926,0.0012551606693697727,0.0012317995230356881,0.0012173056602477984,0.0011929174264271908,0.0,3.0170751224939064e-05,6.825770490988726e-05,5.8511892954502735e-05,6.0342770637513275e-05
192.168.10.32,52.178.17.2,26785.0,443.0,6.0,0.0057065685590107895,0.002251859448333768,0.0006221334139506032,0.0014618635177612422,-0.002769569555918379,0.0,0.0013080161845592931,-0.001884408199224147,-8.394320805866515e-05,0.0017666477423541414,0.005707502365112272,0.0026049842800947923,-0.0013204117616017561,-8.39432080586653e-05,0.0029142796993255615,0.0,6.378617171918198e-06,-0.0014817961404425275,-0.0014627973238627234,0.0015143850219901402,0.004027326901753705,0.0008040972375233577,-0.002783566713333124,-0.0014627973238627234,0.00069444378217062,0.0,-0.0004568803638562158,0.0018576866928654283,0.0017641186714172316,-0.0018259581302604727,0.004378418127695681,0.0007719823735915826,0.0003925661245981864,0.001764118671417232,-0.0021040936311086025,0.0,-0.0009732642333224273,0.0030354289125963836,0.0011117060979207484,7.51918755875994e-06,0.004350761572519896,0.0001579729507795117,0.002811213334401444,0.0011117060979207484,0.001072386900583899,0.0,-0.0012150344598599065,0.0012016934990943496,-0.0017364621162414484,0.0018423902220651074
192.168.10.32,8.238.176.126,26786.0,80.0,6.0,0.009087085723876925,-0.00792509195960293,0.006526331106821701,-0.0043486754099528,0.0023218393325805625,0.0,-0.0014102430637767307,0.0030491423965422334,-0.0032614072163899806,0.0034065188853192865,0.009089171886444064,-0.007566645826452736,0.005904843409856158,-0.0032614072163899806,0.0017881691455841008,0.0,0.0027401965797764485,-0.004129204003524655,0.004346589247385661,-0.003715837957959883,0.008860667546590147,-0.005380699780447828,-0.0007378260294596387,0.004346589247385661,-0.003997842470804844,0.0,0.006270654932602964,-0.006980455836878405,0.003489911556243897,0.0005072096358290801,0.008836408456166565,-0.0015455042222832151,-0.006426294644673672,0.003489911556243897,0.0024503072102864507,0.0,0.008133025905436068,-0.0028302428447742234,-0.004322330156962078,0.0032296373107103295,0.008823076883951807,0.0027165215543542894,-0.005670875310897831,-0.004322330156962078,0.0015784601370493552,0.0,0.007822824940993556,0.004161758472314549,-0.0034765799840291386,-0.003725301466329042
192.168.10.23,34.117.65.55,58288.0,443.0,6.0,0.006575087706247942,-0.0009090639458791262,-0.0008701682090759334,0.0017336606979370165,-0.0009424289067586335,0.0,0.0016109003447538797,-0.0008428028489782338,0.0037109653155008916,0.0012950208979930877,0.006785333156585667,0.00020025560260366417,-0.0010598500569661542,0.0037109653155008916,0.0014876127243042044,0.0,0.0017444898692926712,0.0001501084491136809,-0.0019439061482747415,-1.3420975505340768e-05,0.0052483280499775915,-0.00028541409431773277,-0.0011684298515319833,-0.001943906148274742,1.3073285420741747e-05,0.0,0.0021791472954542533,0.002323996766160917,-0.002173960208892816,4.948554558125546e-05,0.006875495115915901,0.002251565806753806,0.0022420088450114,-0.002173960208892816,-0.0007772644360860249,0.0,0.0012163204306412496,0.0007647203017432724,0.0003167390823364335,-0.001445232585379878,0.08988183736801143,0.07444367446780217,0.04328644275665284,0.0003167390823364334,-0.04236614704132079,0.0,-0.041575589637347324,-0.07344487752995801,-0.08083238204320273,-0.07048985402574172
192.168.10.23,34.117.65.55,58290.0,443.0,6.0,0.019325673580169633,0.0057241024789421325,-0.007335732380549104,-0.011359572410583491,-0.007285326719284054,0.0,-0.009992973457834642,-0.012206635317797962,0.004222412904103591,0.012507024279813851,0.01988317569096878,0.0004435424223275588,-0.013960371414820346,0.004222412904103591,0.01419531305631002,0.0,-0.011794971168699065,-0.00023319805259487187,0.010802070299784342,-0.0004270451167529038,0.02020915349324539,-0.005231061521116416,-0.007019152243932085,0.01080207029978434,-0.007630477348963422,0.0,-0.010599504781300506,0.011691132207361727,-0.0045483907063802,-0.012362284220902311,0.03229743242263789,0.0006387720841897218,0.0126593808333079,-0.0045483907063802,-0.01293495297431946,0.0,-0.012608049112278894,0.001455573619070536,-0.022890349229176838,0.0023205726967691536,0.032218754291534375,-0.005818968964260746,0.007550915082295729,-0.022890349229176838,0.008516490459442139,0.0,-0.011198937799938469,-0.010167421328033263,0.004627068837483717,0.010109848784391086
192.168.10.32,40.70.229.150,26787.0,443.0,6.0,0.027568837006886757,-0.003010647342383063,-0.0030328830083211204,0.01658666133880616,-0.01364980141321818,0.0,0.003008751348646613,0.009118176345576589,0.005929807821909598,0.00908985464598453,0.02756907542546586,-0.001102714929470297,0.006380250056584672,0.005929807821909598,0.014696826537450147,0.0,0.004110859563500641,0.00718543542815432,-0.016586899757385257,0.007275940980921172,0.019231418768564816,-0.006120171833212057,0.005244066317876174,-0.016586899757385257,0.0031215647856394496,0.0,0.00828029460656743,0.005287881555486465,0.0024078488349914403,-0.009145173153996967,0.019204159577687546,-0.0011836841315902326,0.007187843322753901,0.0024078488349914403,-0.00946710507074992,0.0,0.010244660992151332,-0.001873946720881527,0.01661415894826253,0.0018928393248621228,0.027351160844167034,0.01115274002949724,0.006044536828994748,0.01661415894826253,0.002299298842747999,0.0,0.005390478104917917,-0.01421733833780323,-0.010554850101470933,0.0001968237676996111
192.168.10.32,52.184.216.246,26788.0,443.0,6.0,0.026548922061920124,-0.001845639187413939,-0.003913034995396931,0.016985893249511726,-0.01316544413566589,0.0,0.0037930368203554386,0.008002979312976333,0.007502814133962002,0.007936012086480402,0.026549915472666386,0.00029900830659982877,0.004974762598673499,0.007502814133962003,0.013455013434092195,0.0,0.004207189132251406,0.007389417049456782,-0.01698688666025798,0.007432742711408672,0.018097261587778694,-0.004957669638126245,0.004660477240880329,-0.01698688666025798,0.003935764233271287,0.0,0.007720355456199456,0.006706650730190417,0.0009498397509256882,-0.008048541804179108,0.018074433008829723,-0.00045306025139051363,0.008126954237620033,0.0009498397509256882,-0.008926709493001304,0.0,0.009176273059852136,-0.0006629961899642562,0.01700971523920695,0.0006355692220725455,0.02639691034952796,0.011403251642241957,0.007650544246037798,0.017009715239206954,0.00085253516832987,0.0,0.00401217703724085,-0.014577123719619708,-0.00927231709162393,0.0002054957826415281
192.168.10.32,52.184.213.187,26789.0,443.0,6.0,0.026010076204935652,-0.0012836273410308011,-0.004212051630020125,0.01698434352874756,-0.012859811385472614,0.0,0.004111960297153171,0.007485996453958734,0.008147080739339198,0.0074043349799223545,0.02601116895675654,0.0009452726130885561,0.004377583662668866,0.008147080739339198,0.012841701507568368,0.0,0.004202329371292618,0.0073897955897915335,-0.01698543628056844,0.007433809506897549,0.017527659734090123,-0.004427139717985997,0.004346787929534902,-0.01698543628056844,0.004258771737416574,0.0,0.0074084422953978255,0.0072507336359014934,0.00033642848332721955,-0.007491209986751211,0.01749982436498002,-0.0001539004509530982,0.008438795804977401,0.00033642848332721955,-0.008603046337763473,0.0,0.008643386773833662,-0.00011495581711697817,0.01701327164967854,8.150661662672437e-05,0.025879343350728314,0.011445287999889602,0.008309602737426746,0.017013271649678537,0.0001823504765828543,0.0,0.0033725832534767784,-0.014622565766170506,-0.008715947469075511,0.00015282705697245265
192.168.10.32,20.190.177.21,26790.0,443.0,6.0,0.007039427757263151,-0.00020734165071815215,-0.0027119914690653412,0.0032279491424560517,-0.0008453130722045782,0.0,7.723147824085658e-05,0.00040947740394397527,0.0032402674357096296,0.0024896941945154144,0.007040421168009407,-0.00014008707872144077,-0.0010008811950683574,0.0032402674357096296,0.0025782982508341457,0.0,0.00017005854211435525,0.0025525318900866023,-0.003228942553202308,-0.0005136448215201236,0.005381683508555065,-0.0014727986491589432,0.0008807480335235557,-0.003228942553202308,-0.000904609759648652,0.0,0.0010466873866894696,0.00357956343744403,-0.001581529776255286,-0.0005395404216938886,0.005353669325510638,-0.0007763983456690553,0.003526359796524043,-0.001581529776255286,-9.437402089367459e-07,0.0,0.0016568642827955113,0.0010512925415401683,0.0032569567362467347,0.001077446237396753,0.006826082865397113,0.001431198981010001,0.0034098327159881514,0.0032569567362467347,0.00019736091295877802,0.0,0.0010868789624152878,-0.0038034184263217212,0.00010911623636881134,-0.0018130533461207237
192.168.10.32,40.127.240.158,26791.0,443.0,6.0,0.013701995213826465,0.0007457301402278215,-0.006713042656580596,0.0032477180163065678,0.0011919041474660278,0.0,-0.0020884087661710102,-0.0013194367495855102,0.008009572823842365,0.006099472033225328,0.013702988624572721,-0.0003975228183378289,-0.004498690366744988,0.008009572823842365,0.004685848951339713,0.0,-0.0021819768204772495,0.005153086783551967,-0.003248711427052824,-0.004082815606136928,0.012035091718037886,-0.0028796943614558175,0.0013794104258219343,-0.003248711427052824,-0.005044798056284581,0.0,-0.0008569374945657629,0.007916964625090122,-0.0063416759173075335,-0.0005722153351357547,0.01208607355753577,-0.0028782056513015986,0.0075714886188506985,-0.0063416759173075335,0.002001355091730759,0.0,0.0006722266212296258,0.002719726273401328,0.0031977295875549407,0.0046108793731358556,0.013531486193338996,-0.00090472183917169,0.0068638026714324925,0.0031977295875549407,0.0022697548071543266,0.0,0.0012985618388342227,-0.006449002413245412,0.004896263281504308,-0.005290428099556718
