timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,tcp_window_size,interval_time,direction
1697417254.410768,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,208.0,1028.0,4.601478576660156e-05,1.0
1697417254.410824,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,712.0,1028.0,5.602836608886719e-05,1.0
1697417254.509243,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,64.0,2051.0,0.0984189510345459,1.0
,,,,,,,,,
1697417533.076323,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,70.0,64240.0,0.0,1.0
1697417533.176299,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,70.0,65535.0,0.0999760627746582,1.0
1697417533.176666,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,64.0,1029.0,0.0003669261932373,1.0
1697417533.177195,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,280.0,1029.0,0.0005290508270263,1.0
1697417533.278326,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,1518.0,2052.0,0.1011309623718261,1.0
1697417533.278338,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,1030.0,2052.0,1.1920928955078123e-05,1.0
1697417533.2788,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,64.0,1029.0,0.0004620552062988,1.0
1697417533.28659,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,216.0,1029.0,0.0077900886535644,1.0
1697417533.387089,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,109.0,2051.0,0.1004989147186279,1.0
1697417533.387099,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,127.0,2051.0,1.0013580322265623e-05,1.0
1697417533.387646,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,64.0,1028.0,0.0005469322204589,1.0
1697417533.390025,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,145.0,1028.0,0.0023789405822753,1.0
1697417533.39024,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,208.0,1028.0,0.0002150535583496,1.0
1697417533.390409,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,96.0,1028.0,0.000169038772583,1.0
1697417533.390528,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,709.0,1028.0,0.0001189708709716,1.0
1697417533.488626,192.168.10.32,52.184.216.246,26741.0,443.0,6.0,96.0,2051.0,0.0980980396270752,1.0
,,,,,,,,,
1697417533.08787,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,70.0,64240.0,0.0,1.0
1697417533.189542,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,70.0,65535.0,0.1016721725463867,1.0
1697417533.189893,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,64.0,1029.0,0.0003509521484375,1.0
1697417533.190455,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,280.0,1029.0,0.0005619525909423,1.0
1697417533.291897,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,1518.0,2052.0,0.1014420986175537,1.0
1697417533.292878,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,1031.0,2052.0,0.0009808540344238,1.0
1697417533.29336,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,64.0,1029.0,0.0004820823669433,1.0
1697417533.302859,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,216.0,1029.0,0.0094990730285644,1.0
1697417533.405159,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,109.0,2051.0,0.1022999286651611,1.0
1697417533.405169,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,127.0,2051.0,1.0013580322265623e-05,1.0
1697417533.405777,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,64.0,1028.0,0.0006079673767089,1.0
1697417533.408109,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,145.0,1028.0,0.0023319721221923,1.0
1697417533.408237,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,96.0,1028.0,0.0001280307769775,1.0
1697417533.408347,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,209.0,1028.0,0.0001099109649658,1.0
1697417533.408488,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,710.0,1028.0,0.0001411437988281,1.0
1697417533.508702,192.168.10.32,52.184.214.53,26742.0,443.0,6.0,64.0,2051.0,0.1002140045166015,1.0
,,,,,,,,,
1697417533.098009,192.168.10.32,40.70.229.150,26743.0,443.0,6.0,70.0,64240.0,0.0,1.0
1697417533.20017,192.168.10.32,40.70.229.150,26743.0,443.0,6.0,70.0,65535.0,0.1021609306335449,1.0
1697417533.200528,192.168.10.32,40.70.229.150,26743.0,443.0,6.0,64.0,1029.0,0.0003578662872314,1.0
1697417533.201136,192.168.10.32,40.70.229.150,26743.0,443.0,6.0,280.0,1029.0,0.000608205795288,1.0
1697417533.304277,192.168.10.32,40.70.229.150,26743.0,443.0,6.0,1518.0,2052.0,0.1031408309936523,1.0
